"Course Id","Course Name",Provider,Universities/Institutions,"Parent Subject","Child Subject",Url,"Next Session Date",Length,Video(Url)
885,"Foundations of Teaching for Learning 8: Developing Relationships",Coursera,"Commonwealth Education Trust","Education & Teaching",,https://www.coursera.org/course/teach8,"11th May, 2015",6,https://d1a2y8pfnfh44t.cloudfront.net/e-dd6NABBd0/|||https://d15cw65ipctsrr.cloudfront.net/d8/926990352a11e4aa3c599183b828af/CET-Updated-H264-720p8.png
886,"Engaging Students through Cooperative Learning",Coursera,"Johns Hopkins University","Education & Teaching",,https://www.coursera.org/course/cooperativelearning,NA,,
887,"Music in Place, Music in Space, What’s the Idea?",,,"Art & Design",Music,http://www.ojaiu.org/,"15th May, 2013",3,https://www.youtube.com/watch?v=7oO0DINLyO8
888,"Case-Based Introduction to Biostatistics",Coursera,"Johns Hopkins University","Health & Medicine","Health & Society",https://www.coursera.org/course/casebasedbiostat,"May, 2014",5,https://d1a2y8pfnfh44t.cloudfront.net/526b9300f30311e394893fa3b3a0c162/|||https://d15cw65ipctsrr.cloudfront.net/96/33ebecbf94923237fd44c83f66682d/case_based-01.jpg
889,"Introduction to Public Speaking",Coursera,"University of Washington","Business & Management",,https://www.coursera.org/learn/publicspeaking,"Self paced",,https://d1a2y8pfnfh44t.cloudfront.net/s2s2ZOl1Z4w/|||https://d15cw65ipctsrr.cloudfront.net/2a/504b5053ec11e48a5183d50e1f53d6/Public-Speaking.jpg
890,"Great Economists: Classical Economics and its Forerunners",MRUniversity,"George Mason University","Social Sciences",Economics,http://mruniversity.com/courses/great-economists-classical-economics-and-its-forerunners,"Self paced",11,https://www.youtube.com/watch?v=EonHbJRyV00
891,"Networks Illustrated: Principles without Calculus",Coursera,"Princeton University","Social Sciences","Psychology & Sociology",https://www.coursera.org/course/ni,"1st May, 2015",6,https://d1a2y8pfnfh44t.cloudfront.net/Sxkfvz8ZrYo/|||https://d15cw65ipctsrr.cloudfront.net/13/492710352911e4aeabbf8c949e23f9/ni-logo2.png
892,"Becoming Human: Anthropology",Open2Study,"Macquarie University","Social Sciences",,https://www.open2study.com//node/1270,"5th Jan, 2015",4,https://www.youtube.com/watch?v=Bw8HkjGQb3U
893,"Big Data for Better Performance",Open2Study,,"Business & Management",,https://www.open2study.com//node/1268,"5th Jan, 2015",4,https://www.youtube.com/watch?v=pFoFLNdMMmI
894,"Financial Literacy",Open2Study,"Macquarie University","Business & Management","Marketing & Finance",https://www.open2study.com//node/1269,"5th Jan, 2015",4,https://www.youtube.com/watch?v=dSam7dIrrzk
895,"Financial Planning",Open2Study,"TAFE NSW","Business & Management","Marketing & Finance",https://www.open2study.com//node/1271,"5th Jan, 2015",4,https://www.youtube.com/watch?v=UD-gUO41LUQ
896,"Food, Nutrition & Your Health",Open2Study,,"Health & Medicine","Food, Exercise, and Nutrition",https://www.open2study.com//node/1272,"5th Jan, 2015",4,https://www.youtube.com/watch?v=gwhyWsAjEiE
897,"Foundations of Psychology",Open2Study,"RMIT University","Social Sciences","Psychology & Sociology",https://www.open2study.com//node/1266,"5th Jan, 2015",4,https://www.youtube.com/watch?v=e5RhvqfFef4
898,"Introduction to Nursing in Healthcare",Open2Study,,"Health & Medicine","Health & Society",https://www.open2study.com//node/1273,"5th Jan, 2015",4,https://www.youtube.com/watch?v=wtVOFGrp12s
899,"Management for a Competitive Edge",Open2Study,"International College of Management Sydney","Business & Management","Management & Leadership",https://www.open2study.com/courses/management-for-a-competitive-edge,"Self paced",4,https://www.youtube.com/watch?v=0-nbtM5xgu4
900,"Principles of Project Management",Open2Study,"Polytechnic West","Business & Management",,https://www.open2study.com//node/1274,"5th Jan, 2015",4,https://www.youtube.com/watch?v=DFLgKHLtPm8
901,"Sports and Recreation Management",Open2Study,"TAFE NSW","Business & Management",,https://www.open2study.com//node/1275,"5th Jan, 2015",4,https://www.youtube.com/watch?v=DBaI9qGO7Jg
902,"Strategic Management",Open2Study,,"Business & Management","Management & Leadership",https://www.open2study.com//node/1276,"5th Jan, 2015",4,https://www.youtube.com/watch?v=0zgHwXQWj5E
903,"Teaching Adult Learners",Open2Study,"Central Institute of Technology","Education & Teaching",,https://www.open2study.com//node/1267,"5th Jan, 2015",4,https://www.youtube.com/watch?v=mT2DNYoSjXo
904,"User Experience for the Web",Open2Study,,"Computer Science",,https://www.open2study.com/courses/user-experience-for-the-web,"Self paced",4,https://www.youtube.com/watch?v=jRNQ3UQQKQw
905,"Writing for the Web",Open2Study,,Humanities,"Literature & Writing",https://www.open2study.com//node/1277,"5th Jan, 2015",4,https://www.youtube.com/watch?v=1ZzdrglOnDg
906,"Game Theory II",,"Stanford University|||The University of British Columbia","Social Sciences",Economics,http://game-theory-class-ii.appspot.com/preview,"27th May, 2013",4,https://www.youtube.com/watch?v=aknhaWIv7pQ#!
907,"ET3034TUx: Solar Energy",edX,"Delft University of Technology",Science,"Earth Sciences",https://www.edx.org/course/delftx/delftx-et3034tux-solar-energy-770,"16th Sep, 2013",7,https://www.youtube.com/watch?v=LLiNzrIubF0
908,"CTB3365x: Introduction to Water Treatment",edX,"Delft University of Technology",Science,"Earth Sciences",https://www.edx.org/course/delftx/delftx-ctb3365x-introduction-water-786,"16th Sep, 2013",9,https://www.youtube.com/watch?v=s-IGwIVYM3I
909,"Rhetoric and Composition: The Persuasive Power of Video Games as Paratexts",,,Humanities,,https://canvas.instructure.com/courses/782878,"2nd Sep, 2013",10,https://www.youtube.com/watch?v=r2bBI4xZITA
910,"Roman Architecture",Coursera,"Yale University","Art & Design",,https://www.coursera.org/course/romanarchitecture,"2nd Feb, 2015",12,https://d1a2y8pfnfh44t.cloudfront.net/_lpaRFskvt4/|||https://d15cw65ipctsrr.cloudfront.net/d8/96bb86b6f727c154bb07d83cf2674c/deek_courselogo.jpg
911,"Moralities of Everyday Life",Coursera,"Yale University",Humanities,,https://www.coursera.org/course/moralities,"7th Oct, 2014",6,https://d1a2y8pfnfh44t.cloudfront.net/62OOsXu42wc/|||https://d15cw65ipctsrr.cloudfront.net/ee/efa58e71e9cb68079b66b54e08965f/shutterstock_45601228-sized.jpg
912,"Financial Markets",Coursera,"Yale University","Business & Management","Marketing & Finance",https://www.coursera.org/course/financialmarkets,"20th Oct, 2014",8,https://d1a2y8pfnfh44t.cloudfront.net/cmV4MkGGESQ/|||https://d15cw65ipctsrr.cloudfront.net/9c/b9aa82b5f1b7c258da20398458d2e7/ECON252.jpg
913,"Constitutional Law",Coursera,"Yale University",Humanities,"Politics, Law, and Society",https://www.coursera.org/course/conlaw,"27th Jan, 2014",,https://www.youtube.com/watch?v=Kq2xaaTkx48
914,"PHLX101-02x: Introduction to Bioethics",edX,"Georgetown University","Health & Medicine","Health & Society",https://www.edx.org/course/introduction-bioethics-georgetownx-phlx101-02x,"15th Apr, 2015",6,http://www.youtube.com/watch?v=QWtJoFW0ld4
915,"INFX523-01: Globalization's Winners and Losers: Challenges for Developed and Developing Countries",edX,"Georgetown University",Humanities,"Politics, Law, and Society",https://www.edx.org/course/georgetownx/georgetownx-infx523-01-globalizations-797,"1st Oct, 2013",6,https://www.youtube.com/watch?v=5qSThnIhrRY
916,"Games Based Learning MOOC",,,Humanities,,http://gamesmooc.shivtr.com/,"2nd Jun, 2013",6,https://www.youtube.com/watch?v=MuInCYMogUg
917,"EDUC115-S: How to Learn Math: For Students","Stanford OpenEdx","Stanford University","Mathematics and Stats","Basic Math & Calculus",https://class.stanford.edu/courses/Education/EDUC115-S/Spring2014/about,"17th Jun, 2014",25,https://www.youtube.com/watch?v=E-LWv9pLlL4#!
918,"MedStats: Statistics in Medicine","Stanford OpenEdx","Stanford University","Mathematics and Stats",Statistics,https://class.stanford.edu/courses/Medicine/MedStats/Summer2014/about,"24th Jun, 2014",10,https://www.youtube.com/watch?v=ySPm3boeO4c
919,"Design Thinking Action Lab",NovoED,"Stanford University",Engineering,,https://venture-lab.org/designthinking,"22nd Jul, 2013",5,https://www.youtube.com/watch?v=yjyutgqoBLo
920,"Globalization and You",Coursera,"University of Washington",Humanities,"Politics, Law, and Society",https://www.coursera.org/course/globalization,"24th Jun, 2014",10,https://d1a2y8pfnfh44t.cloudfront.net/-0oqD8ecF78/|||https://d15cw65ipctsrr.cloudfront.net/fb/98a120352a11e49a597321ba86b5f4/GlobalizationWordleBanner2.png
921,"Analysis of Algorithms",Coursera,"Princeton University","Computer Science",,https://www.coursera.org/course/aofa,"23rd Jan, 2015",6,https://d1a2y8pfnfh44t.cloudfront.net/HICqzbexJlg/|||https://d15cw65ipctsrr.cloudfront.net/7b/a34bd0352c11e4ae1bdd88b9e8f59b/aofa-logo.png
922,"Analytic Combinatorics",Coursera,"Princeton University","Mathematics and Stats",,https://www.coursera.org/course/ac,"20th Mar, 2015",6,https://d1a2y8pfnfh44t.cloudfront.net/XSVzI-qgnvA/|||https://d15cw65ipctsrr.cloudfront.net/0a/13e7a0352b11e494bcf927fb09cbc9/ac-logo.png
923,"PH201x: Health and Society",edX,"Harvard University","Health & Medicine","Health & Society",https://www.edx.org/course/health-society-harvardx-ph201x,"15th Nov, 2013",12,http://www.youtube.com/watch?v=ey0-4eAFkt4
924,"HSPH-HMS214x: Fundamentals of Clinical Trials",edX,"Harvard University","Health & Medicine","Disease and Medicine",https://www.edx.org/course/fundamentals-clinical-trials-harvardx-hsph-hms214x,"14th Oct, 2013",8,http://www.youtube.com/watch?v=3XulMojS9rw
925,"PHYS_102x: Electricity & Magnetism",edX,"Rice University",Science,,https://www.edx.org/course/ricex/ricex-phys102x-electricity-magnetism-1356,"13th Jan, 2014",12,https://www.youtube.com/watch?v=j8o83tezwlg
926,"24.00x: Introduction to Philosophy: God, Knowledge and Consciousness",edX,"Massachusetts Institute of Technology",Humanities,"History & Philosophy",https://www.edx.org/course/introduction-philosophy-god-knowledge-mitx-24-00x,"30th Sep, 2014",11,http://www.youtube.com/watch?v=i47KmKiDHOk
927,"ANTH207x: Introduction to Human Evolution",edX,"Wellesley College",Science,,https://www.edx.org/course/introduction-human-evolution-wellesleyx-anth207x,"25th Sep, 2013",12,http://www.youtube.com/watch?v=Vh0G2q6JXCA
928,"4.605x: A Global History of Architecture — Part 1",edX,"Massachusetts Institute of Technology","Art & Design",,https://www.edx.org/course/global-history-architecture-part-1-mitx-4-605x,"23rd Sep, 2014",12,http://www.youtube.com/watch?v=1SzigQy2SWU
929,"3.086x: Innovation and Commercialization",edX,"Massachusetts Institute of Technology","Business & Management",,https://www.edx.org/course/mitx/mitx-3-086x-innovation-commercialization-880,"16th Sep, 2013",13,http://www.youtube.com/watch?v=FH3eoD_Xgu4
930,"16.110x: Flight Vehicle Aerodynamics",edX,"Massachusetts Institute of Technology",Engineering,"Electrical & Mechanical",https://www.edx.org/course/flight-vehicle-aerodynamics-mitx-16-110x,"5th Mar, 2014",14,http://www.youtube.com/watch?v=YE54SRkkQ1U
931,"16.101x: Introduction to Aerodynamics",edX,"Massachusetts Institute of Technology",Engineering,"Electrical & Mechanical",https://www.edx.org/course/introduction-aerodynamics-mitx-16-101x,"26th Sep, 2013",15,http://www.youtube.com/watch?v=_W9Y44iUA2M
932,"Stat2.3x: Introduction to Statistics: Inference",edX,"University of California, Berkeley","Mathematics and Stats",Statistics,https://www.edx.org/course/introduction-statistics-inference-uc-berkeleyx-stat2-3x,"2nd Jun, 2014",5,
933,"AmPoX.1: Poetry in America: The Poetry of Early New England",edX,"Harvard University",Humanities,"Literature & Writing",https://www.edx.org/course/poetry-america-poetry-early-new-england-harvardx-ampox-1,"10th Sep, 2014",5,http://www.youtube.com/watch?v=qkgTub9pB9A
934,"Antimicrobial Stewardship: Optimization of Antibiotic Practices",Coursera,"Stanford University","Health & Medicine","Health & Society",https://www.coursera.org/course/antimicrobial,"22nd Nov, 2013",104,
935,"Practical tips to improve Asian American participation in cancer clinical trials",Coursera,"Stanford University","Health & Medicine","Health & Society",https://www.coursera.org/course/clinicaltrials,"29th Aug, 2013",104,https://d1a2y8pfnfh44t.cloudfront.net/T1mEvI_Et8I/|||https://d15cw65ipctsrr.cloudfront.net/d5/1ed45f0db320a812c5e49bf292becf/cme.clinicaltrials.jpg
936,"First Year Teaching (Secondary Grades) - Success from the Start",Coursera,"New Teacher Center","Education & Teaching",,https://www.coursera.org/course/1styearteachingms-hs,"21st Jul, 2014",,https://d1a2y8pfnfh44t.cloudfront.net/yHXPi7UUWY0/|||https://d15cw65ipctsrr.cloudfront.net/85/87ff00ec3eca2faa5ae1cf46d4d5ae/success-from-the-start-2.jpg
937,Web-Technologien,openHPI,,"Computer Science",,https://open.hpi.de/courses/www,"Self paced",,
938,"8.01x: Classical Mechanics",edX,"Massachusetts Institute of Technology",Science,,https://www.edx.org/course/mitx/mitx-8-01x-classical-mechanics-853,"9th Sep, 2013",18,https://www.youtube.com/watch?v=hHLFFaZiCbk
939,"ENG112x: Shakespeare: On the Page and in Performance",edX,"Wesleyan University","Art & Design",,https://www.edx.org/course/shakespeare-page-performance-wellesleyx-eng112x,"1st Oct, 2014",11,http://www.youtube.com/watch?v=DdWkNksFybQ
940,"AI12.2x: Poetry in America: Whitman
",edX,"Harvard University",Humanities,"Literature & Writing",https://www.edx.org/course/harvardx/harvardx-ai12-2x-poetry-america-whitman-917,"15th Jan, 2014",8,
941,"SW12x: China",edX,"Harvard University",Humanities,,https://www.edx.org/course/china-harvardx-sw12x,"Self paced",6,http://www.youtube.com/watch?v=2Aw-xozIc-4
942,"MCB80.1x: Fundamentals of Neuroscience,   Part I",edX,"Harvard University",Science,"Chemistry, Biology, & Life Sciences",https://www.edx.org/course/harvardx/harvardx-mcb80-1x-fundamentals-925,"31st Oct, 2013",12,http://www.youtube.com/watch?v=x8coe7c0riw
943,"HDS1544.1x: Early Christianity: The Letters of Paul",edX,"Harvard University",Humanities,"History & Philosophy",https://www.edx.org/course/early-christianity-letters-paul-harvardx-hds1544-1x,"6th Jan, 2014",,
944,"HIST229x: Was Alexander Great? The Life, Leadership, and Legacies of History’s Greatest Warrior",edX,"Wellesley College",Humanities,"History & Philosophy",https://www.edx.org/course/was-alexander-great-life-leadership-wellesleyx-hist229x,"4th Feb, 2014",13,http://www.youtube.com/watch?v=1opr-z2NY8E
945,"MEDX202-01x: Genomic Medicine Gets Personal",edX,"Georgetown University",Science,"Chemistry, Biology, & Life Sciences",https://www.edx.org/course/genomic-medicine-gets-personal-georgetownx-medx202-01x,"4th Jun, 2014",8,http://www.youtube.com/watch?v=d6PDvdW_z6k
946,"SOC108x: Introduction to Global Sociology",edX,"Wellesley College","Social Sciences","Psychology & Sociology",https://www.edx.org/course/introduction-global-sociology-wellesleyx-soc108x,"2nd Sep, 2014",10,http://www.youtube.com/watch?v=mNqwPQSkAxY
947,"GSE1.1x: Unlocking the Immunity to Change: A New Approach to Personal Improvement",edX,"Harvard University",Humanities,,https://www.edx.org/course/unlocking-immunity-change-new-approach-harvardx-gse1-1x,"16th Sep, 2014",14,http://www.youtube.com/watch?v=lPiWUjbtQvk
949,"Instructional Methods in Health Professions Education",Coursera,"University of Michigan","Education & Teaching",,https://www.coursera.org/course/instructmethodshpe,"2nd Feb, 2015",8,https://d1a2y8pfnfh44t.cloudfront.net/fMjLKhC79aU/|||https://d15cw65ipctsrr.cloudfront.net/4b/a08f079c6db3497faef5438abde609/carens_Course_Logo_053113a.jpg
950,"Practice Based Research in the Arts",NovoED,"Stanford University","Art & Design",,https://novoed.com/pbr,"9th Oct, 2013",9,https://www.youtube.com/watch?v=hQRx8waBOLs
951,"Technology Entrepreneurship Part 2",NovoED,"Stanford University","Business & Management",Entrepreneurship,https://novoed.com/venture2-2014-2,"22nd Sep, 2014",5,https://www.youtube.com/watch?v=Hj03Cnbvt8s
952,"Virology I: How Viruses Work",Coursera,"Columbia University","Health & Medicine","Disease and Medicine",https://www.coursera.org/course/virology,"1st Aug, 2013",11,https://d1a2y8pfnfh44t.cloudfront.net/q1bqFCTcCgA/|||https://d15cw65ipctsrr.cloudfront.net/df/1aefaf4328c2a4ad469d8d4be6422d/virology_coursera.jpg
953,"Diabetes: Diagnosis, Treatment, and Opportunities",Coursera,"University of California, San Francisco","Health & Medicine","Disease and Medicine",https://www.coursera.org/course/ucsfdiabetes,"28th Oct, 2013",,https://d1a2y8pfnfh44t.cloudfront.net/7hPmH29tMWA/|||https://d15cw65ipctsrr.cloudfront.net/9c/5b4310352b11e4af4bdd0c6ca4b30a/iStock_000011432889Small.png
954,"Inquiry Science Learning: Perspectives and Practices 1 - Science Leadership",Coursera,"Rice University","Education & Teaching",,https://www.coursera.org/course/scileadership,"9th Sep, 2013",4,https://d1a2y8pfnfh44t.cloudfront.net/24G7C1HXjXc/|||https://d15cw65ipctsrr.cloudfront.net/ac/3c0270352a11e48bf3558061d6b8d2/courseraLogo1.png
955,"Inquiry Science Learning: Perspectives and Practices 2 - Techniques for Success",Coursera,"Rice University","Education & Teaching",,https://www.coursera.org/course/inquirytechniques,"4th Nov, 2013",4,https://d1a2y8pfnfh44t.cloudfront.net/ONsrt4cFNi4/|||https://d15cw65ipctsrr.cloudfront.net/38/613230352a11e488c8d9622ef02af4/courseraLogo2.png
956,"Inquiry Science Learning: Perspectives and Practices 3 - Science Content Survey",Coursera,"Rice University","Education & Teaching",,https://www.coursera.org/course/scicontentsurvey,"27th Jan, 2014",4,https://d1a2y8pfnfh44t.cloudfront.net/jmjsEsMnuJ0/|||https://d15cw65ipctsrr.cloudfront.net/71/c56d20352a11e48277ab05289070ba/courseraCourse3logo.png
957,"Inquiry Science Learning: Perspectives & Practices 4 - Student-Centered Inquiry",Coursera,"Rice University","Education & Teaching",,https://www.coursera.org/course/scistudentinquiry,"7th Apr, 2014",4,https://d1a2y8pfnfh44t.cloudfront.net/nkn96rN-Aso/|||https://d15cw65ipctsrr.cloudfront.net/13/031d60352911e48c9cbde9a47c32c7/courseraLogo4.png
